seqid,date_of_stop,time_of_stop,agency,subagency,description,location,latitude,longitude,accident,belts,personal_injury,property_damage,fatal,commercial_license,hazmat,commercial_vehicle,alcohol,work_zone,search_conducted,search_disposition,search_outcome,search_reason,search_reason_for_stop,search_type,search_arrest_reason,state,vehicletype,year,make,model,color,charge,article,contributed_to_accident,race,gender,driver_city,driver_state,dl_state,arrest_type,geolocation,violation_type
3391b064-b0ff-4d95-8c26-3f3d827dab08,12/25/2016,02:48:00,MCP,"1st District, Rockville",EXCEEDING MAXIMUM SPEED: 99 MPH IN A POSTED 55 MPH ZONE,N.B 270 MAIN AT CLOPPER RD,39.131385,-77.2064616666667,No,No,No,No,No,No,No,No,No,No,No,,Citation,,21-801.1,,,MD,02 - Automobile,2015.0,KIA,SEOUL,BLUE,21-801.1,Transportation Article,False,BLACK,F,BOWIE,MD,MD,B - Unmarked Patrol,"(39.131385, -77.2064616666667)",Citation
bd61099d-e7b5-4be7-b670-4f651a11f7ae,11/29/2015,01:15:00,MCP,"6th District, Gaithersburg / Montgomery Village",EXCEEDING MAXIMUM SPEED: 44 MPH IN A POSTED 35 MPH ZONE,MVA @ RUSSEL AVE,39.1647866666667,-77.2042216666667,No,No,No,No,No,No,No,No,No,No,No,,Citation,,21-801.1,,,MD,02 - Automobile,2015.0,ACUR,4S,RED,21-801.1,Transportation Article,False,HISPANIC,M,DAMASCUS,MD,MD,A - Marked Patrol,"(39.1647866666667, -77.2042216666667)",Citation
575c0d96-5db8-4a73-8310-a8d463f7ad2e,05/23/2017,14:27:00,MCP,"2nd District, Bethesda",FAILURE TO CONTROL VEHICLE SPEED ON HIGHWAY TO AVOID COLLISION,355 @ TUCKERMAN LANE,39.039515,-77.1090383333333,Yes,No,No,Yes,No,No,No,No,No,No,,,,,,,,MB,02 - Automobile,2005.0,TOYOTA,CAMRY,"BLUE, DARK",21-801(b),Transportation Article,True,BLACK,F,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.039515, -77.1090383333333)",Citation
144d6c2d-3e9e-4053-82fc-e2aabc5f3867,11/17/2018,01:02:00,MCP,"4th District, Wheaton",DRIVING VEH. WHILE IMPAIRED BY ALCOHOL,GEORGIA AVE/PRICE AVE,39.0553316666667,-77.0487833333333,No,No,No,No,No,No,No,No,No,No,No,,Citation,,13-401(h),,,MD,02 - Automobile,2006.0,MERCURY,4D,BLACK,21-902(b1i),Transportation Article,False,OTHER,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0553316666667, -77.0487833333333)",Citation
ce3b4d23-a97d-43fe-a193-91502c1ef24f,07/29/2017,01:01:00,MCP,"5th District, Germantown",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,RIDGE RD AND BETHESDA CHURCH RD,39.3002833333333,-77.19901,No,No,No,No,No,Yes,No,No,No,No,,,,,,,,MD,02 - Automobile,2012.0,TOYOTA,HIGHLANDER,SILVER,13-409(b),Transportation Article,False,HISPANIC,M,DAMASCUS,MD,MD,A - Marked Patrol,"(39.3002833333333, -77.19901)",Citation
d9eca23d-670a-4353-8ac7-fe5c877922e2,03/09/2018,16:05:00,MCP,"1st District, Rockville",PERSON DRIVING MOTOR VEHICLE ON HIGHWAY OR PUBLIC USE PROPERTY ON SUSPENDED LICENSE AND PRIVILEGE,MD 28 / GREAT SENECA HWY,39.105675,-77.2076466666667,No,No,No,No,No,No,No,No,No,No,No,,Citation,,22-406(i1),,,MD,02 - Automobile,2008.0,DODGE,CHARGER,SILVER,16-303(c),Transportation Article,False,OTHER,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.105675, -77.2076466666667)",Citation
f146756d-141b-4785-91f3-2ba3b4115fb0,01/12/2017,19:25:00,MCP,"1st District, Rockville","PERSON DRIVING MOTOR VEHICLE WHILE LICENSE SUSPENDED UNDER TR 17-106, 26-204, 26-206, 27-103",12710 TWINBROOK PARKWAY,39.06455333333329,-77.11564,No,No,No,No,No,No,No,No,No,No,No,,Citation,,16-303(c),,,MD,02 - Automobile,2014.0,TOYT,TK,SILVER,16-303(h),Transportation Article,False,OTHER,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.0645533333333, -77.11564)",Citation
21ebbf8f-9c92-4a99-8e7b-7c87ad2519ef,08/06/2013,22:30:00,MCP,"3rd District, Silver Spring","PERSON DRIVING MOTOR VEHICLE WHILE LICENSE SUSPENDED UNDER 17-106, 26-204, 26-206, 27-103",UNIVERSITY BLVD W @ DENNIS AVE,39.025046666666704,-77.0194383333333,No,Yes,No,No,No,No,No,No,No,No,No,,Citation,,16-303(c),,,MD,02 - Automobile,1998.0,MERZ,E320,BLACK,16-303(h),Transportation Article,False,BLACK,M,FORT WASHINGTON,MD,MD,A - Marked Patrol,"(39.0250466666667, -77.0194383333333)",Citation
69204409-6158-47f7-a2e4-c6718c606cbe,03/15/2015,03:48:00,MCP,"3rd District, Silver Spring",POSSESSING SUSPENDED LIC.,N/B COLUMBIA PIKE @ TECH RD,39.0730366666667,-76.9557216666667,No,No,No,No,No,No,No,No,No,No,,,,,,,,MD,05 - Light Duty Truck,2005.0,DODGE,PICKUP,ORANGE,16-301(j),Transportation Article,False,BLACK,M,LANDOVER,MD,MD,S - License Plate Recognition,"(39.0730366666667, -76.9557216666667)",Citation
dc71bbb9-ea48-4065-a1cd-a179a73bcfb3,06/14/2018,22:58:00,MCP,"3rd District, Silver Spring",DRIVING VEHICLE WHILE UNDER THE INFLUENCE OF ALCOHOL,1026 QUEBEC TER,39.04585166666671,-76.9898733333333,No,No,No,No,No,No,No,No,No,No,Yes,Property Only,Arrest,Incident to Arrest,21-902(a1I),Both,Stop,MD,02 - Automobile,2006.0,CHEVROLET,TK,WHITE,21-902(a1i),Transportation Article,False,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0458516666667, -76.9898733333333)",Citation
14019eb3-4633-4294-8bde-d9c1f81c90b3,10/16/2015,08:17:00,MCP,"1st District, Rockville",EXCEEDING MAXIMUM SPEED: 49 MPH IN A POSTED 40 MPH ZONE,WHITES FERRY RD W/B @ MORROW,39.12409,-77.3669433333333,No,No,No,No,No,No,No,No,No,No,,,,,,,,MD,02 - Automobile,2003.0,VW,BEETLE,GREEN,21-801.1,Transportation Article,False,WHITE,F,GAITHERSBURG,MD,MD,G - Marked Moving Radar (Stationary),"(39.12409, -77.3669433333333)",Citation
c9c821de-622e-462f-87b3-d3e7c58544ac,05/05/2014,22:12:00,MCP,"2nd District, Bethesda",FAILURE TO DISPLAY TWO LIGHTED FRONT LAMPS WHEN REQUIRED,ROCKVILLE PIKE/ OLD GEORGETOWN ROAD,39.0489216666667,-77.1139433333333,No,No,No,No,No,No,No,No,No,No,No,,Citation,,22-201.1,,,DC,02 - Automobile,2013.0,TOYOTA,PRUIS,BLUE,22-226(a),Transportation Article,False,WHITE,F,WASHINGTON,DC,DC,A - Marked Patrol,"(39.0489216666667, -77.1139433333333)",Citation
d9900d2f-b521-4cda-91ae-96ab2c4f19ce,09/16/2013,01:30:00,MCP,"3rd District, Silver Spring",HOLDER OF LEARNER'S PERMIT DRIVING W/O REQ. SUPERVISION,UNIVERSITY BLVD W @ COLESVILLE RD,0.0,0.0,No,No,No,No,No,No,No,No,No,No,,,,,,,,MD,02 - Automobile,2003.0,HONDA,ACCORD,SILVER,16-105(b1),Transportation Article,False,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(0.0, 0.0)",Citation
fa17a8e0-3660-40ee-a1a8-31dfc5ed8797,06/14/2012,18:06:00,MCP,"1st District, Rockville","PERSON DRIVING MOTOR VEHICLE WHILE LICENSE SUSPENDED UNDER 17-106, 26-204, 26-206, 27-103",MIDCOUNTY HWY @ GOSHEN ROAD,39.1502571166667,-77.19070613333331,No,No,No,No,No,No,No,No,No,No,No,,Arrest,,21-707(a),,,MD,02 - Automobile,2005.0,MAZDA,6,BLUE,16-303(h),Transportation Article,False,BLACK,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.1502571166667, -77.1907061333333)",Citation
419501b5-55f6-466e-9c7d-e56107208184,10/03/2016,23:42:00,MCP,"2nd District, Bethesda",FAILURE TO MAINTAIN LEGIBLE REGISTRATION PLATE FREE FROM FOREIGN MATERIALS,CONNECTICUT AVE / KNOWELS AVE,39.027758333333296,-77.07629666666669,No,No,No,No,No,No,No,No,No,No,,,,,,,,MD,01 - Motorcycle,2015.0,HOND,MC,BLACK,13-411(c1),Transportation Article,False,BLACK,M,BOWIE,MD,MD,A - Marked Patrol,"(39.0277583333333, -77.0762966666667)",Citation
acdad1bd-50b7-4fc0-b14a-8f40301c53a0,05/01/2013,08:13:00,MCP,"6th District, Gaithersburg / Montgomery Village",FAILURE OF LICENSEE TO NOTIFY ADMINISTRATION OF CHANGE OF ADDRESS WITHIN 30 DAYS,LN 3 WB 124 @ RUSSELL AVE,39.1497233333333,-77.215275,No,No,No,No,No,No,No,No,No,No,,,,,,,,MD,02 - Automobile,2007.0,HOND,4S,BLACK,16-116(a),Transportation Article,False,BLACK,F,MONTGOMERY VILLAGE,MD,MD,S - License Plate Recognition,"(39.1497233333333, -77.215275)",Citation
a9895614-1e00-41fb-8f81-26845f6b61b9,11/12/2016,12:38:00,MCP,"1st District, Rockville",FAILURE OF VEH. DRIVER TO USE CARE TO AVOID COLLISION W/BIKE OPER. BY PERSON,PINEY MEEETINGHOUSE RD,39.0827316666667,-77.2169916666667,No,No,No,Yes,No,No,No,No,No,No,No,,Citation,,21-1209(a1),,,MD,05 - Light Duty Truck,2010.0,HOND,VN,"BLUE, LIGHT",21-1209(a1),Transportation Article,False,OTHER,M,POTOMAC,MD,MD,A - Marked Patrol,"(39.0827316666667, -77.2169916666667)",Citation
6d26eca6-7606-4913-93c1-4749b8d90b9b,03/13/2018,10:06:00,MCP,"3rd District, Silver Spring",DRIVING VEHICLE ON HIGHWAY WITHOUT CURRENT REGISTRATION PLATES AND VALIDATION TABS,GEORGIA AVE @495,39.00045,-77.0463983333333,No,No,No,No,No,No,No,No,No,No,,,,,,,,TX,02 - Automobile,2014.0,TOYORA,CAMRY,RED,13-411(d),Transportation Article,False,BLACK,M,BALTIMORE,MD,MD,A - Marked Patrol,"(39.00045, -77.0463983333333)",Citation
91ac1b44-b584-4447-b8d9-03344a440104,02/20/2013,23:38:00,MCP,"5th District, Germantown",FAILURE OF INDIVIDUAL DRIVING ON HIGHWAY TO DISPLAY LICENSE TO UNIFORMED POLICE ON DEMAND,9805 WOODFIELD RD,39.2881903333333,-77.20183765,No,No,No,No,No,No,No,No,No,No,,,,,,,,MD,05 - Light Duty Truck,2005.0,CHEV,TK,WHITE,16-112(c),Transportation Article,False,WHITE,M,DAMASCUS,MD,MD,Q - Marked Laser,"(39.2881903333333, -77.20183765)",Citation
2bc8250b-b052-44a9-8dd4-d66f7743632c,12/19/2012,20:12:00,MCP,"1st District, Rockville",FAILURE OF INDIVIDUAL DRIVING ON HIGHWAY TO DISPLAY LICENSE TO UNIFORMED POLICE ON DEMAND,ROUTE 27 @ I-270,39.200538133333296,-77.25815705,No,No,No,No,No,No,No,No,No,No,,,,,,,,MD,02 - Automobile,2007.0,SCION,2S,WHITE,16-112(c),Transportation Article,False,WHITE,M,IJAMSVILLE,MD,CO,B - Unmarked Patrol,"(39.2005381333333, -77.25815705)",Citation
3a0b6d38-5499-4e7c-a6bb-4a44bfe47e9a,07/30/2017,21:31:00,MCP,"4th District, Wheaton",UNAUTHORIZED DISPLAY AND USE OF REGISTRATION PLATE,S/B GEORGIA AVE. @ PLYERS MILL RD.,39.02765,-77.0472966666667,No,No,No,No,No,No,No,No,No,No,Yes,Contraband and Property,Arrest,Probable Cause,22-227(d),Both,Warrant,MD,02 - Automobile,1998.0,LINCOLN,4S,GOLD,13-703(g),Transportation Article,False,HISPANIC,M,WASHINGTON,DC,DC,A - Marked Patrol,"(39.02765, -77.0472966666667)",Citation
e40f5b34-b809-49a2-a824-67a12a02adb9,06/26/2017,22:53:00,MCP,"4th District, Wheaton",UNAUTHORIZED DISPLAY AND USE OF REGISTRATION PLATE,GEORGIA AVE/ROSSMOOR BLVD,39.10014,-77.07725500000001,No,No,No,No,No,No,No,No,No,No,No,,Citation,,21-801.1,,,MD,02 - Automobile,2009.0,ACURA,TL,SILVER,13-703(g),Transportation Article,False,HISPANIC,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.10014, -77.077255)",Citation
c8a0afd1-6503-42b1-a8a4-0b1ab56f1d0d,10/02/2015,00:37:00,MCP,"1st District, Rockville",DRIVING VEHICLE WHILE UNDER THE INFLUENCE OF ALCOHOL,R355/CONGRESSIONAL LA,0.0,0.0,No,No,No,No,No,No,No,No,No,No,Yes,Nothing,Arrest,Incident to Arrest,22-201.1,Both,Other,MD,02 - Automobile,2012.0,ACURA,TSX,RED,21-902(a1),Transportation Article,False,WHITE,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(0.0, 0.0)",Citation
1af3f0b5-41d2-4ed7-8b3f-7b197f3d5973,09/26/2016,16:56:00,MCP,"2nd District, Bethesda",FAILURE YIELD RIGHT OF WAY ON LEFT TURN,MONTGOMERY AVE / PEARL ST,38.984695,-77.0909833333333,Yes,No,Yes,No,No,No,No,No,No,No,,,,,,,,MD,02 - Automobile,2015.0,INFINITI,4D,RED,21-402(a),Transportation Article,True,WHITE,F,MONTGOMERY VILLAGE,MD,MD,A - Marked Patrol,"(38.984695, -77.0909833333333)",Citation
ec30849a-5fed-49b9-bc02-9a06ed7c7f63,01/11/2019,23:45:00,MCP,"5th District, Germantown",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,EB MIDDLEBROOK RD / OBSERVATION DR,39.17862,-77.2411716666667,No,No,No,No,No,No,No,No,No,No,,,,,,,,MD,01 - Motorcycle,2015.0,HONDA,ACCORD- 4D,WHITE,13-409(b),Transportation Article,False,HISPANIC,M,MONTGOMERY VILLAGE,MD,MD,Q - Marked Laser,"(39.17862, -77.2411716666667)",Citation
dc3b3e1e-5885-4674-9ca9-60b8d0f27e6b,12/24/2017,16:46:00,MCP,"4th District, Wheaton",OPERATING VEHICLE ON HIGHWAY WITH UNAUTHORIZED WINDOW TINTING MATERIAL,LAYHILL RD / BEL PRE RD,39.092583333333295,-77.0450483333333,No,No,No,No,No,No,No,No,No,No,No,,Citation,,21-310(a),,,MD,02 - Automobile,2006.0,FORD,EXPEDITION,BLACK,22-406(i1),Transportation Article,False,ASIAN,M,COLUMBIA,MD,MD,A - Marked Patrol,"(39.0925833333333, -77.0450483333333)",Citation
60a061c3-a54b-4251-b934-c88f6415859a,04/05/2015,02:17:00,MCP,"6th District, Gaithersburg / Montgomery Village",DRIVING VEHICLE ON HIGHWAY WITH AN EXPIRED LICENSE,EMORY GROVE/WOODFIELD,39.15428666666671,-77.16868833333331,No,No,No,No,No,No,No,No,No,No,No,,Citation,,22-201.1,,,MD,02 - Automobile,2000.0,MAZDA,4S,BLACK,16-115(g),Transportation Article,False,BLACK,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1542866666667, -77.1686883333333)",Citation
b24da9b4-176b-4178-9c0e-2423e36d8780,05/28/2013,14:19:00,MCP,"6th District, Gaithersburg / Montgomery Village",DRIVING A MOTOR VEHICLE ON HIGHWAY WITHOUT REQUIRED LICENSE AND AUTHORIZATION,RUSSELL AVE @ MARYLAND AVE,39.1471966666667,-77.1985883333333,No,No,No,No,No,No,No,No,No,No,No,,Citation,,22-412.3(b),,,MD,05 - Light Duty Truck,2000.0,TOYO,VN,GRAY,16-101(a),Transportation Article,False,OTHER,M,LAUREL,MD,MD,A - Marked Patrol,"(39.1471966666667, -77.1985883333333)",Citation
61dd501c-a847-4c6a-ba23-a26ddba51dbe,02/25/2015,14:42:00,MCP,"3rd District, Silver Spring",FAILURE OF INDIVIDUAL DRIVING ON HIGHWAY TO DISPLAY LICENSE TO UNIFORMED POLICE ON DEMAND,1000 NEW HAMPSHIRE AVE SB AT I495 E RAMP,39.01822666666671,-76.97713,No,No,No,No,No,No,No,No,No,No,,,,,,,,MD,02 - Automobile,1997.0,HONDA,CIVIC,RED,16-112(c),Transportation Article,False,HISPANIC,M,UNKNOWN,MD,MD,A - Marked Patrol,"(39.0182266666667, -76.97713)",Citation
c9dbe407-3aff-4b96-9196-c38ef66aaad9,09/05/2015,23:43:00,MCP,Headquarters and Special Operations,FAILURE OF INDIVIDUAL DRIVING ON HIGHWAY TO DISPLAY LICENSE TO UNIFORMED POLICE ON DEMAND,SB I-270/ EXIT15 RT 118,39.184498333333295,-77.2629316666667,No,No,No,No,No,No,No,No,No,No,No,,Citation,,13-401(h),,,MD,02 - Automobile,1994.0,CHEVROLET,SILVERADO,"BLUE, DARK",16-112(c),Transportation Article,False,WHITE,M,LAUREL,MD,MD,B - Unmarked Patrol,"(39.1844983333333, -77.2629316666667)",Citation
34df2611-88cc-4557-a733-1ff6b6197680,11/23/2016,04:13:00,MCP,"4th District, Wheaton",FAILURE OF DRIVER TO DRIVE TO CURB UPON SIGNAL BY POLICE VEH.,GEORGIA/ HILDAROSE,39.0594833333333,-77.0518916666667,No,No,No,No,No,No,No,No,No,No,No,,Citation,,21-902(b1),,,VA,02 - Automobile,1998.0,HONDA,ACCORD,GREEN,21-405(b),Transportation Article,False,HISPANIC,M,CHANTILY,VA,MD,A - Marked Patrol,"(39.0594833333333, -77.0518916666667)",Citation
8aaabea6-eab2-44b8-853f-1a3bce9df131,07/05/2013,20:49:00,MCP,"6th District, Gaithersburg / Montgomery Village",EXCEEDING MAXIMUM SPEED: 72 MPH IN A POSTED 55 MPH ZONE,I270 SOUTH @ GAME PRESERVE,39.1539699833333,-77.2225458333333,No,No,No,No,No,No,No,No,No,No,,,,,,,,MD,02 - Automobile,2002.0,CHEV,CAVALIER 4S,BLACK,21-801.1,Transportation Article,False,BLACK,M,HAGERSTOWN,MD,MD,I - Marked Moving Radar (Moving),"(39.1539699833333, -77.2225458333333)",Citation
06ec9824-0b8e-4469-b046-3139d6056083,11/14/2012,09:22:00,MCP,"6th District, Gaithersburg / Montgomery Village",FAILURE TO CONTROL VEHICLE SPEED ON HIGHWAY TO AVOID COLLISION,SHADY GROVE RD @ MD 355,39.1240109833333,-77.1762610666667,Yes,Yes,No,Yes,No,No,No,No,No,No,,,,,,,,MD,02 - Automobile,2002.0,TOYOTA,COROLLA,BEIGE,21-801(b),Transportation Article,True,BLACK,M,GAITHERSBURG,MD,MD,B - Unmarked Patrol,"(39.1240109833333, -77.1762610666667)",Citation
dd626859-77f4-4b69-82c7-ea32d9b94e23,04/28/2014,13:09:00,MCP,"5th District, Germantown",OPERATOR NOT RESTRAINED BY SEATBELT,GERMANTOWN RD  / OBSERVATION,39.19166,-77.248165,No,No,No,No,No,No,No,No,No,No,,,,,,,,MD,02 - Automobile,2005.0,HONDA  2D,2D,BLACK,22-412.3(b),Transportation Article,False,ASIAN,M,GERMANTOWN,MD,MD,L - Motorcycle,"(39.19166, -77.248165)",Citation
ea850fb9-a192-484b-9485-494886d207a5,07/25/2019,15:37:00,MCP,"3rd District, Silver Spring",KNOWINGLY DRIVING UNINSURED VEHICLE,N/B COLUMBIA PIKE / OAK LEAF DR,39.04031666666671,-76.99548,No,No,No,No,No,No,No,No,No,No,,,,,,,,XX,02 - Automobile,2001.0,VOLVO,V70,"BLUE, DARK",17-107(a1),Transportation Article,False,BLACK,M,WASHINGTON,DC,DC,A - Marked Patrol,"(39.0403166666667, -76.99548)",Citation
2412be39-f932-479a-9318-628124052ce0,09/05/2016,17:10:00,MCP,"6th District, Gaithersburg / Montgomery Village",PERSON DRIVING MOTOR VEHICLE ON HIGHWAY OR PUBLIC USE PROPERTY ON SUSPENDED LICENSE AND PRIVILEGE,MIDCOUNTY HWY/ WASHINGTON GROVE LN,39.14755833333329,-77.1696033333333,No,No,No,No,No,No,No,No,No,No,,,,,,,,MD,28 - Other,2003.0,SATURN,VUE,SILVER,16-303(c),Transportation Article,False,HISPANIC,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1475583333333, -77.1696033333333)",Citation
d0ac4ec3-8b47-4feb-97a3-fbd28f8f2681,11/22/2013,23:29:00,MCP,Headquarters and Special Operations,FAILURE TO ATTACH VEHICLE REGISTRATION PLATES AT FRONT AND REAR,RAMP FROM N/B 270 TO W DIAMOND AV,39.141071666666704,-77.21030999999999,No,No,No,No,No,No,No,No,No,No,No,,Citation,,13-411(a),,,MD,02 - Automobile,2006.0,VOLK,2H,BLACK,13-411(a),Transportation Article,False,OTHER,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1410716666667, -77.21031)",Citation
87a74754-f899-435a-b4c0-f4f4adf00650,03/22/2012,14:37:00,MCP,"2nd District, Bethesda",EXCEEDING MAXIMUM SPEED: 59 MPH IN A POSTED 40 MPH ZONE,"NEW HAMPSHIRE AVE / ELDRID DR, S/B",39.06546245,-77.00037635,No,No,No,No,No,No,No,No,No,No,,,,,,,,DC,02 - Automobile,2003.0,CADILLAC,DEVILLE,"BLUE, DARK",21-801.1,Transportation Article,False,BLACK,F,LANDOVER HILLS,MD,MD,Q - Marked Laser,"(39.06546245, -77.00037635)",Citation
52f31687-3a11-48bb-9368-e2436648cc54,10/11/2018,15:44:00,MCP,"1st District, Rockville",DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,CRABBS BRANCH WAY / CALHOUN PL,39.10772166666671,-77.1521833333333,No,No,No,No,No,No,No,No,No,No,No,,Citation,,13-411(f),,,MD,02 - Automobile,2010.0,HOND,TK,GOLD,13-401(h),Transportation Article,False,ASIAN,F,DERWOOD,MD,MD,A - Marked Patrol,"(39.1077216666667, -77.1521833333333)",Citation
82202007-65c1-4510-a410-838bdcfc7489,12/26/2018,09:37:00,MCP,"6th District, Gaithersburg / Montgomery Village",DRIVER WHEN TURNING LEFT FAIL TO YIELD RIGHT OF WAY TO VEHICLE APPROACHING FROM OPPOSITE DIRECTION,S. FREDERICK AVE & CENTRAL AVE,39.128985,-77.186385,No,No,No,No,No,No,No,No,No,No,No,,Citation,,21-402(a),,,MD,02 - Automobile,2013.0,DODG,4D,BLACK,21-402(a),Transportation Article,False,HISPANIC,F,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.128985, -77.186385)",Citation
23b66f70-908f-40cb-b64a-c22ed342a85c,09/28/2012,19:25:00,MCP,"4th District, Wheaton",DRIVING VEHICLE ON HIGHWAY WITHOUT CURRENT REGISTRATION PLATES AND VALIDATION TABS,NB GEORGIA AVENUE/ KING WILLIAM DRIVE,39.14598696666671,-77.06672463333331,No,No,No,No,No,No,No,No,No,No,,,,,,,,UT,02 - Automobile,2008.0,NISSAN,ALTIMA,"BLUE, DARK",13-411(d),Transportation Article,False,WHITE,M,BROOKEVILLE,MD,MD,A - Marked Patrol,"(39.1459869666667, -77.0667246333333)",Citation
13d416b6-7fec-4689-980a-8feeb5f5f705,05/20/2013,07:44:00,MCP,"4th District, Wheaton",EXCEEDING MAXIMUM SPEED: 44 MPH IN A POSTED 35 MPH ZONE,WB BONIFANT RD AT NOTLEY RD LA 1,39.0943016666667,-77.0223116666667,No,No,No,No,No,No,No,No,No,No,,,,,,,,MD,02 - Automobile,2010.0,TOYOTA,COROLLA,GOLD,21-801.1,Transportation Article,False,WHITE,M,SILVER SPRING,MD,MD,Q - Marked Laser,"(39.0943016666667, -77.0223116666667)",Citation
453ec5e8-bc03-4d1d-a96b-edd80ea0ada8,11/16/2013,01:41:00,MCP,"5th District, Germantown",DRIVING WITHOUT LICENSE,FREDERICK RD/ FATHER HURLEY BLVD,39.20163166666671,-77.24565333333331,No,No,No,No,No,No,No,No,No,No,,,,,,,,MD,02 - Automobile,2000.0,FORD,EXPLORER,"GREEN, LGT",16-101(a),Transportation Article,False,HISPANIC,F,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.2016316666667, -77.2456533333333)",Citation
a117fe7f-5340-40b0-80fc-d00d0353e317,07/30/2017,00:15:00,MCP,Headquarters and Special Operations,DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,RT 124 @ RT 355,39.1540466666667,-77.2109616666667,No,No,No,No,No,No,No,No,No,No,No,,Citation,,21-801(a),,,MD,02 - Automobile,2010.0,MAZDA,6,SILVER,13-401(h),Transportation Article,False,WHITE,M,GAITHERSBURH,MD,MD,A - Marked Patrol,"(39.1540466666667, -77.2109616666667)",Citation
13a3f131-a37f-4ab1-92fc-1d7ff6712eda,12/04/2014,08:49:00,MCP,"6th District, Gaithersburg / Montgomery Village",DRIVER WHEN TURNING LEFT FAIL TO YIELD RIGHT OF WAY TO VEHICLE APPROACHING FROM OPPOSITE DIRECTION,SB RT. 355 @ S. WESTLAND DR,39.1258383333333,-77.182695,Yes,Yes,Yes,No,No,No,No,No,No,No,,,,,,,,MD,28 - Other,2005.0,HONDA,ODYSSEY,SILVER,21-402(a),Transportation Article,True,WHITE,M,DERWOOD,MD,MD,B - Unmarked Patrol,"(39.1258383333333, -77.182695)",Citation
03c6634f-4b53-4270-8628-ff10f6b8a6e8,07/05/2018,14:34:00,MCP,"4th District, Wheaton",DRIVING VEHICLE ON HIGHWAY WITHOUT CURRENT REGISTRATION PLATES AND VALIDATION TABS,14400 BLK NEW HAMPSHIRE AVE,39.09234166666671,-77.00054499999999,No,No,No,No,No,No,No,No,No,No,No,,Citation,,13-411(d),,,MD,02 - Automobile,2001.0,CHEVROLET,PRISM,"GREEN, DK",13-411(d),Transportation Article,False,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0923416666667, -77.000545)",Citation
a1bc28ef-0415-4a27-955c-07e46d509f07,11/11/2017,10:46:00,MCP,"4th District, Wheaton",DRIVING ON HWY. WITH OBJ/MATERIAL/OBSTRUCT IN/ON VEH. INTERFERING WITH CLEAR VIEW,ASPEN HILL RD @ CONNECTICUT AVE,39.080297,-77.081928,No,No,No,No,No,No,No,No,No,No,,,,,,,,MD,02 - Automobile,1998.0,VOLK,JETTA,WHITE,21-1104(c1),Transportation Article,False,WHITE,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.080297, -77.081928)",Citation
24c2cd6e-fa8b-4ce0-8e10-d6510fb3f3cf,11/19/2014,23:23:00,MCP,Headquarters and Special Operations,PERSON DRIVING MOTOR VEHICLE ON HIGHWAY OR PUBLIC USE PROPERTY ON SUSPENDED LICENSE AND PRIVILEGE,11TH AVE @ CHICKASAW DE,38.996445,-76.9920333333333,No,No,No,No,No,No,No,No,No,No,No,,SERO,,64*,,,MD,02 - Automobile,2003.0,CHEVY,EXPRESS,WHITE,16-303(c),Transportation Article,False,HISPANIC,M,HYATTSVILLE,MD,MD,A - Marked Patrol,"(38.996445, -76.9920333333333)",Citation
3a492b2b-f635-48cd-a623-9adaddb36d4b,08/06/2014,08:00:00,MCP,"3rd District, Silver Spring",DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,SB COLUMBIA PIKE @ CHERRY HILL RD,39.0570266666667,-76.97033499999999,No,No,No,No,No,No,No,No,No,No,,,,,,,,MD,02 - Automobile,2004.0,MERC,4S,MAROON,13-401(h),Transportation Article,False,BLACK,M,BURTONSVILLE,MD,MD,S - License Plate Recognition,"(39.0570266666667, -76.970335)",Citation
