basket_ID,item,cash_price,make,model,goods_code,Nbr_of_prod_purchas
58051,COMPUTERS,554,APPLE,2020 APPLE IPAD AIR 10 9 A14 BIONIC PROCESSOR IOS,239001407,1
58051,COMPUTER PERIPHERALS ACCESSORIES,119,APPLE,APPLE PENCIL 2ND GENERATION 2018 MATTE WHITE,237841896,1
66689,TELEVISIONS HOME CINEMA,999,LG,LG OLED48C14LB 2021 OLED HDR 4K ULTRA HD SMART TV,239827062,1
17827,BEDROOM FURNITURE,1825,TEMPUR,RETAILER,236396447,1
62018,TELEPHONES FAX MACHINES TWO-WAY RADIOS,379,SAMSUNG,SAMSUNG GALAXY A52S SMARTPHONE ANDROID 6GB RAM 6 5,240253627,1
52182,COMPUTERS,1999,APPLE,2021 APPLE IPAD PRO 12 9 M1 PROCESSOR IOS WI-FI 2T,240041021,1
52182,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
44080,COMPUTER PERIPHERALS ACCESSORIES,379,APPLE,APPLE WATCH SERIES 6 GPS 40MM GOLD ALUMINIUM CASE,239001474,1
16461,COMPUTERS,556,APPLE,"2020 APPLE IPAD AIR 10.9""",239001415,1
11431,COMPUTERS,670,APPLE,"2020 APPLE IPAD AIR 10.9""",239001426,1
11431,WARRANTY,70,RETAILER,RETAILER,236604752,1
11431,FULFILMENT CHARGE,0,RETAILER,RETAILER,FULFILMENT,1
47939,COMPUTERS,1899,APPLE,2021 APPLE MACBOOK PRO 14 M1 PRO PROCESSOR 16GB RA,240575990,1
60965,COMPUTERS,2599,APPLE,2021 APPLE MACBOOK PRO 16 M1 PRO PROCESSOR 16GB RA,240575993,1
56704,COMPUTER PERIPHERALS ACCESSORIES,329,APPLE,APPLE MAGIC KEYBOARD FOR 12 9 IPAD PRO 2021 WHITE,240043590,1
56704,COMPUTERS,999,APPLE,2021 APPLE IPAD PRO 12 9 M1 PROCESSOR IOS WI-FI 12,240041008,1
71762,COMPUTERS,889,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246776,1
71762,WARRANTY,70,RETAILER,RETAILER,236604744,1
71762,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
37399,COMPUTERS,499,APPLE,2020 APPLE IPAD AIR 10 9 A14 BIONIC PROCESSOR IOS,239001407,1
44748,COMPUTERS,899,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246782,1
44748,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
72408,COMPUTERS,889,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246776,1
55290,COMPUTERS,1117,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246775,1
55290,WARRANTY,80,RETAILER,RETAILER,236604736,1
69801,COMPUTER PERIPHERALS ACCESSORIES,499,APPLE,APPLE WATCH SERIES 7 GPS CELLULAR 45MM MIDNIGHT AL,240376714,1
55822,COMPUTERS,999,APPLE,2021 APPLE IPAD PRO 12 9 M1 PROCESSOR IOS WI-FI 12,240041008,1
55822,COMPUTER PERIPHERALS ACCESSORIES,329,APPLE,APPLE MAGIC KEYBOARD FOR 12 9 IPAD PRO 2021 WHITE,240043590,1
22989,BATH BODYCARE,27,AESOP,AESOP RESURRECTION AROMATIQUE HAND WASH 500ML,238750095,1
22989,COMPUTERS,429,APPLE,2020 APPLE IPAD 10 2 A12 IPADOS WI-FI 128GB GOLD,239001400,1
22989,COMPUTER PERIPHERALS ACCESSORIES,119,APPLE,APPLE PENCIL 2ND GENERATION 2018 MATTE WHITE,237841896,1
22989,COMPUTERS,579,APPLE,2020 APPLE IPAD AIR 10 9 A14 BIONIC PROCESSOR IOS,239001428,1
22989,BAGS CARRY CASES,35,SPECK,SPECK BALANCE FOLIO FOR 10 2 IPAD AND 10 2 IPAD AI,238470419,1
22989,BAGS CARRY CASES,35,TARGUS,TARGUS CLICK-IN CASE FOR IPAD AIR 10 9 AND IPAD PR,239004040,1
22989,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
28084,BAGS CARRY CASES,79,APPLE,APPLE SMART FOLIO FOR IPAD AIR 2020 DEEP NAVY,239003117,1
28084,COMPUTERS,649,APPLE,2020 APPLE IPAD AIR 10 9 A14 BIONIC PROCESSOR IOS,239001426,1
71894,TELEVISIONS HOME CINEMA,1299,LG,LG OLED55C14LB 2021 OLED HDR 4K ULTRA HD SMART TV,239827061,1
9700,"TELEPHONES, FAX MACHINES & TWO-WAY RADIOS",1399,APPLE,APPLE IPHONE 12 PRO MAX,239092000,1
12362,COMPUTERS,1146,APPLE,2020 APPLE MACBOOK AIR,239246775,1
12362,COMPUTER PERIPHERALS & ACCESSORIES,99,APPLE,APPLE MAGIC MOUSE 2 (2015),237479938,1
38794,COMPUTER PERIPHERALS ACCESSORIES,409,APPLE,APPLE WATCH SERIES 6 GPS 44MM SPACE GREY ALUMINIUM,239001518,1
67306,COMPUTER PERIPHERALS ACCESSORIES,499,APPLE,APPLE WATCH SERIES 7 GPS CELLULAR 45MM STARLIGHT A,240376603,1
66643,TELEVISIONS HOME CINEMA,2099,LG,LG OLED65G16LA 2021 OLED HDR 4K ULTRA HD SMART TV,239827064,1
21817,COMPUTERS,898,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246776,1
21817,WARRANTY,70,RETAILER,RETAILER,236604744,1
25710,COMPUTER PERIPHERALS ACCESSORIES,269,SAMSUNG,SAMSUNG GALAXY WATCH 4 BLUETOOTH 44MM ALUMINIUM WI,240242851,1
65985,BARBECUES ACCESSORIES,1458,BIG GREEN EGG,BIG GREEN EGG LARGE EGG BBQ WITH INTEGGRATED NEST,240129701,1
31406,COMPUTERS,899,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246782,1
2142,LIVING & DINING FURNITURE,1375,G PLAN VINTAGE,RETAILER,238479727,1
2142,FULFILMENT CHARGE,0,RETAILER,RETAILER,FULFILMENT,1
40166,COMPUTERS,1099,APPLE,2021 APPLE IPAD PRO 12 9 M1 PROCESSOR IOS WI-FI 25,240040983,1
40166,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
9506,LAUNDRY & CLOTHESCARE,140,LEIFHEIT,RETAILER,238155618,1
9506,LAUNDRY & CLOTHESCARE,5,RETAILER,RETAILER,236546768,1
9506,LAUNDRY & CLOTHESCARE,12,RETAILER,RETAILER,239952620,2
9506,BATH & BODYCARE,54,AESOP,RETAILER,238750095,2
9506,BATH & BODYCARE,27,AESOP,RETAILER,238750112,1
9506,HOUSEHOLD CLEANING,25,RETAILER,RETAILER,236546765,1
9506,HOUSEHOLD CLEANING,600,DYSON,298793-01,238601273,1
9506,COOKWARE,170,LE CREUSET,RETAILER,238534725,1
9506,BEDROOM FURNITURE,1075,RETAILER,RETAILER,233016791,1
9506,SERVICE,29,RETAILER,RETAILER,DMS19,1
9506,BEDROOM FURNITURE,700,RETAILER,RETAILER,233016779,2
9506,BATH LINEN,25,LITTLE HOME AT RETAILER,RETAILER,239108664,1
9506,BED LINEN,480,RETAILER,RETAILER,238311458,2
9506,BED LINEN,60,RETAILER,RETAILER,231238658.0,2
9506,COOKWARE,360,LE CREUSET,RETAILER,238534714.0,1
9506,COOKWARE,165,LE CREUSET,RETAILER,238534986.0,1
9506,FULFILMENT CHARGE,0,RETAILER,RETAILER,FULFILMENT,1
39906,COMPUTERS,1649,APPLE,2021 APPLE IMAC 24 ALL-IN-ONE M1 PROCESSOR 8GB RAM,240040964,1
39906,WARRANTY,35,RETAILER,RETAILER,236604727,1
39906,FULFILMENT CHARGE,11,RETAILER,RETAILER,FULFILMENT,1
31948,TELEVISIONS HOME CINEMA,999,SAMSUNG,SAMSUNG QE50QN90A 2021 NEO QLED HDR 1500 4K ULTRA,239831373,1
36439,COMPUTERS,949,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246782,1
36439,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
56564,COMPUTERS,1358,APPLE,2020 APPLE MACBOOK PRO 13 TOUCH BAR M1 PROCESSOR 8,239246781,1
55356,COMPUTERS,949,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246776,1
8302,OUTDOOR FURNITURE,999,RETAILER,RETAILER,237599835,1
8302,FULFILMENT CHARGE,0,RETAILER,RETAILER,FULFILMENT,1
68341,TELEVISIONS HOME CINEMA,899,LG,LG OLED55A16LA 2021 OLED HDR 4K ULTRA HD SMART TV,239866722,1
35535,COMPUTERS,2198,APPLE,2021 APPLE IPAD PRO 12 9 M1 PROCESSOR IOS WI-FI 25,240040978,2
17697,COMPUTERS,1379,APPLE,2020 APPLE MACBOOK PRO,239246783,1
62485,COMPUTERS,430,SAMSUNG,SAMSUNG GALAXY TAB S7 FE TABLET WITH BLUETOOTH S P,240087879,1
48311,COMPUTERS,1559,APPLE,2020 APPLE MACBOOK PRO 13 TOUCH BAR INTEL CORE I5,238742046,1
60449,COMPUTERS,2399,APPLE,2021 APPLE MACBOOK PRO 16 M1 PRO PROCESSOR 16GB RA,240575999,1
58784,COMPUTERS,949,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246776,1
72609,COMPUTERS,949,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246782,1
48407,COMPUTERS,949,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246778,1
28177,TELEVISIONS HOME CINEMA,1999,SAMSUNG,SAMSUNG QE65QN94A 2021 NEO QLED HDR 2000 4K ULTRA,239948158,1
9411,COMPUTERS,938,APPLE,2020 APPLE MACBOOK AIR,239246776,1
54741,COMPUTERS,1117,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246775,1
41923,WOMEN S CLOTHES,71,HOBBS,HOBBS CAMILLA SWEATSHIRT IVORY M,239891829,1
41923,COMPUTERS,1999,APPLE,2021 APPLE IPAD PRO 12 9 M1 PROCESSOR IOS WI-FI 2T,240041021,1
40295,COMPUTERS,893,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246778,1
74932,COMPUTERS,1149,APPLE,2021 APPLE IPAD PRO 12 9 M1 PROCESSOR IOS WI-FI CE,240040988,1
74932,COMPUTER PERIPHERALS ACCESSORIES,119,APPLE,APPLE PENCIL 2ND GENERATION 2018 MATTE WHITE,237841896,1
74932,BAGS CARRY CASES,200,LOGITECH,LOGITECH COMBO TOUCH FULL-SIZE BACKLIT KEYBOARD CO,240072647,1
65258,TELEVISIONS HOME CINEMA,1799,SONY,SONY BRAVIA XR XR65A80J 2021 OLED HDR 4K ULTRA HD,239900855,1
1326,LIVING & DINING FURNITURE,1849,RETAILER,RETAILER,237013568,1
1326,FULFILMENT CHARGE,0,RETAILER,RETAILER,FULFILMENT,1
5039,COMPUTERS,779,APPLE,"2020 APPLE IPAD PRO 11""",238667162,1
5039,FULFILMENT CHARGE,0,RETAILER,RETAILER,FULFILMENT,1
48453,TELEVISIONS HOME CINEMA,1699,LG,LG OLED65C14LB 2021 OLED HDR 4K ULTRA HD SMART TV,239838687,1
37784,COMPUTER PERIPHERALS ACCESSORIES,379,APPLE,APPLE WATCH SERIES 6 GPS 40MM SPACE GREY ALUMINIUM,239001536,1
37784,COMPUTER PERIPHERALS ACCESSORIES,389,APPLE,APPLE WATCH SERIES 6 GPS 44MM BLUE ALUMINIUM CASE,239001495,1
65406,TELEVISIONS HOME CINEMA,899,SAMSUNG,SAMSUNG THE FRAME 2021 QLED ART MODE TV WITH SLIM,239841522,1
16069,COMPUTERS,999,APPLE,"2021 APPLE IPAD PRO 11""",240040985,1
16069,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
5413,BEDROOM FURNITURE,2999,RETAILER,RETAILER,238204382,1
5413,BED LINEN,105,RETAILER,RETAILER,234090860,1
5413,FULFILMENT CHARGE,0,RETAILER,RETAILER,FULFILMENT,1
33406,COMPUTERS,549,APPLE,2020 APPLE IPAD AIR 10 9 A14 BIONIC PROCESSOR IOS,239001440,1
25966,COMPUTERS,1187,APPLE,2020 APPLE MACBOOK PRO 13 TOUCH BAR M1 PROCESSOR 8,239246780,1
25966,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
53824,COMPUTERS,1148,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246774,1
53824,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
16296,OUTDOOR FURNITURE,1199,RETAILER,RETAILER,238835487,1
72991,COMPUTERS,949,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246778,1
72991,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
68391,COMPUTERS,1100,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246777,1
69749,COMPUTERS,479,APPLE,2021 APPLE IPAD MINI 8 3 A15 BIONIC PROCESSOR IPAD,240342752,1
41085,BED LINEN,26,RETAILER,RETAILER NATURAL COTTON QUILTED MATTRES,231083318,1
41085,BEDROOM FURNITURE,2599,RETAILER,RETAILER NATURAL COLLECTION CASHMERE 26,238204353,1
26455,COMPUTERS,898,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246776,1
15525,BEDROOM FURNITURE,629,,,238759630,1
34902,COMPUTERS,1187,APPLE,2020 APPLE MACBOOK PRO 13 TOUCH BAR M1 PROCESSOR 8,239246779,1
34902,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
45283,COMPUTER PERIPHERALS ACCESSORIES,165,APPLE,APPLE MAGIC KEYBOARD FOR 12 9 IPAD PRO,238701670,1
45283,COMPUTERS,1099,APPLE,2021 APPLE IPAD PRO 12 9 M1 PROCESSOR IOS WI-FI 25,240040978,1
45283,COMPUTER PERIPHERALS ACCESSORIES,119,APPLE,APPLE PENCIL 2ND GENERATION 2018 MATTE WHITE,237841896,1
6663,"TELEPHONES, FAX MACHINES & TWO-WAY RADIOS",724,APPLE,APPLE IPHONE 12,239091974,1
6663,FULFILMENT CHARGE,0,RETAILER,RETAILER,FULFILMENT,1
4875,"TELEPHONES, FAX MACHINES & TWO-WAY RADIOS",624,APPLE,APPLE IPHONE 12 MINI,239091998,1
4875,FULFILMENT CHARGE,0,RETAILER,RETAILER,FULFILMENT,1
62365,COMPUTER PERIPHERALS ACCESSORIES,399,APPLE,APPLE WATCH SERIES 7 GPS 45MM MIDNIGHT ALUMINIUM C,240376619,1
55626,COMPUTERS,999,APPLE,2021 APPLE IPAD PRO 12 9 M1 PROCESSOR IOS WI-FI 12,240041004,1
52062,TELEVISIONS HOME CINEMA,1099,LG,LG OLED55B16LA 2021 OLED HDR 4K ULTRA HD SMART TV,239841491,1
17307,COMPUTERS,929,APPLE,2020 APPLE MACBOOK AIR,239246778,1
17307,CABLES & ADAPTERS,17,APPLE,MJ1M2ZM/A,234418518,1
17307,AUDIO ACCESSORIES,9,APPLE,RETAILER,236556716,1
19996,COMPUTERS,1117,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246775,1
19996,WARRANTY,80,RETAILER,RETAILER,236604736,1
6209,"TELEPHONES, FAX MACHINES & TWO-WAY RADIOS",899,APPLE,APPLE IPHONE 11 PRO,238349146,1
6209,FULFILMENT CHARGE,0,RETAILER,RETAILER,FULFILMENT,1
39594,COMPUTER PERIPHERALS ACCESSORIES,329,APPLE,APPLE MAGIC KEYBOARD FOR 12 9 IPAD PRO 2021 WHITE,240043590,1
39594,COMPUTERS,1099,APPLE,2021 APPLE IPAD PRO 12 9 M1 PROCESSOR IOS WI-FI 25,240040983,1
60326,TELEPHONES FAX MACHINES TWO-WAY RADIOS,719,SAMSUNG,SAMSUNG GALAXY S21 5G SMARTPHONE WITH WIRELESS POW,239780064,1
46915,COMPUTERS,749,APPLE,2021 APPLE IPAD PRO 11 M1 PROCESSOR IOS WI-FI 128G,240040984,1
46915,COMPUTER PERIPHERALS ACCESSORIES,119,APPLE,APPLE PENCIL 2ND GENERATION 2018 MATTE WHITE,237841896,1
46915,BAGS CARRY CASES,179,APPLE,APPLE SMART KEYBOARD FOLIO FOR 11 IPAD PRO 2020 BL,238674947,1
46915,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
28324,COMPUTERS,649,APPLE,2020 APPLE IPAD AIR 10 9 A14 BIONIC PROCESSOR IOS,239001423,1
28324,BAGS CARRY CASES,179,APPLE,APPLE SMART KEYBOARD FOLIO FOR 11 IPAD PRO 2020 BL,238674947,1
28324,BAGS CARRY CASES,79,APPLE,APPLE SMART FOLIO FOR IPAD AIR 2020 DEEP NAVY,239003117,1
33664,COMPUTERS,1149,APPLE,2020 APPLE MACBOOK PRO 13 TOUCH BAR M1 PROCESSOR 8,239246779,1
21746,COMPUTERS,1099,APPLE,2021 APPLE IPAD PRO 12 9 M1 PROCESSOR IOS WI-FI 25,240040983,1
21746,COMPUTER PERIPHERALS ACCESSORIES,119,APPLE,APPLE PENCIL 2ND GENERATION 2018 MATTE WHITE,237841896,1
21746,COMPUTER PERIPHERALS ACCESSORIES,329,APPLE,APPLE MAGIC KEYBOARD FOR 12 9 IPAD PRO 2021 WHITE,240043590,1
51795,COMPUTERS,949,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246778,1
43372,COMPUTERS,893,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246778,1
43372,COMPUTER PERIPHERALS ACCESSORIES,65,APPLE,APPLE MAGIC MOUSE 2 2015 WHITE,236665679,1
37648,TELEVISIONS HOME CINEMA,799,LG,LG 55NANO806PA 2021 LED HDR NANOCELL 4K ULTRA HD S,239835929,1
12102,LIVING & DINING FURNITURE,549,RETAILER,RETAILER,237948315,1
12102,HOME OFFICE,530,CASE,RETAILER,234406804,1
23708,COMPUTERS,929,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246776,1
7654,LIGHTING,110,ANYDAY RETAILER,RETAILER,237094441,2
7654,LIGHTING,275,RETAILER,RETAILER,235870811,1
7654,LIGHTING,190,RETAILER,RETAILER,238497957,2
7654,LIGHTING,195,TOM RAFFIELD,RETAILER,238769519,1
7654,FULFILMENT CHARGE,0,RETAILER,RETAILER,FULFILMENT,1
16208,COMPUTER PERIPHERALS & ACCESSORIES,379,APPLE,APPLE WATCH SERIES 6,239001518,1
69322,COMPUTERS,889,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246778,1
69322,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
47654,COMPUTERS,1117,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246775,1
47654,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
23063,LIVING & DINING FURNITURE,999,WEST ELM,RETAILER,238251441,1
23063,LAUNDRY & CLOTHESCARE,125,RETAILER,RETAILER,234307894,1
23063,FULFILMENT CHARGE,0,RETAILER,RETAILER,FULFILMENT,1
53330,COMPUTERS,949,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246778,1
48442,LIVING DINING FURNITURE,599,RETAILER,RETAILER CALIA 6 SEATER DINING TABLE OA,235050844,1
48442,LIVING DINING FURNITURE,598,RETAILER,RETAILER BROOKS DINING ARMCHAIRS SET OF,236822100,2
51117,COMPUTERS,552,APPLE,2020 APPLE IPAD AIR 10 9 A14 BIONIC PROCESSOR IOS,239001404,1
652,TELEVISIONS HOME CINEMA,1667,LG,LG OLED65CX5LB 2020 OLED HDR 4K ULTRA HD SMART TV,238601317,1
54048,TELEVISIONS HOME CINEMA,1899,LG,LG OLED65C14LB 2021 OLED HDR 4K ULTRA HD SMART TV,239838687,1
13362,TELEVISIONS & HOME CINEMA,1195,LG,OLED55CX5,238601186,1
68448,COMPUTERS,1100,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246777,1
68286,COMPUTERS,999,APPLE,2021 APPLE IPAD PRO 12 9 M1 PROCESSOR IOS WI-FI 12,240041004,1
68286,WARRANTY,70,RETAILER,RETAILER,236604752,1
36941,COMPUTERS,949,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246776,1
59716,BEDROOM FURNITURE,2199,VISPRING,VISPRING FURSDON SUPREME 1500 POCKET SPRING MATTRE,237903025,1
11727,"TELEPHONES, FAX MACHINES & TWO-WAY RADIOS",724,APPLE,APPLE IPHONE 12,239091986,1
11727,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
51643,COMPUTERS,1117,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246775,1
46592,COMPUTERS,893,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246778,1
26810,COMPUTERS,629,SAMSUNG,SAMSUNG GALAXY TAB S7 FE TABLET WITH BLUETOOTH S P,240087882,1
25531,COMPUTERS,1117,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246775,1
2132,COMPUTERS,949,APPLE,2020 APPLE MACBOOK AIR,239246776,1
2132,FULFILMENT CHARGE,0,RETAILER,RETAILER,FULFILMENT,1
35262,LIVING DINING FURNITURE,899,RETAILER,RETAILER CAMDEN LARGE 3 SEATER SOFA,236917900,1
35262,LIVING DINING FURNITURE,525,RETAILER,RETAILER CAMDEN SNUGGLER,236917929,1
36819,COMPUTER PERIPHERALS ACCESSORIES,379,APPLE,APPLE WATCH SERIES 6 GPS 40MM GOLD ALUMINIUM CASE,239001474,1
60193,COMPUTERS,2599,APPLE,2021 APPLE MACBOOK PRO 16 M1 PRO PROCESSOR 16GB RA,240575993,1
25958,LIVING DINING FURNITURE,849,RETAILER,RETAILER CAMDEN MEDIUM 2 SEATER SOFA,236917909,1
25958,LIGHTING,65,RETAILER,RETAILER HECTOR MINI FLOOR LAMP BRASS,238497951,1
25958,COOKWARE,70,CIRCULON,CIRCULON STYLE HARD-ANODISED ALUMINIUM NON-STICK F,238432397,1
25958,TABLEWARE,36,PIMPERNEL,PIMPERNEL LUNCHTIME VINTAGE CORK-BACKED PLACEMATS,239882115,1
4307,COMPUTERS,539,APPLE,"2020 APPLE IPAD AIR 10.9""",239001428,1
4307,FULFILMENT CHARGE,0,RETAILER,RETAILER,FULFILMENT,1
30530,AUDIO ACCESSORIES,109,APPLE,2019 APPLE AIRPODS WITH CHARGING CASE,238086343,1
30530,COMPUTER PERIPHERALS ACCESSORIES,379,APPLE,APPLE WATCH SERIES 6 GPS 40MM SPACE GREY ALUMINIUM,239001536,1
24143,COMPUTERS,1649,APPLE,2021 APPLE IMAC 24 ALL-IN-ONE M1 PROCESSOR 8GB RAM,240040964,1
69687,COMPUTERS,479,APPLE,2021 APPLE IPAD MINI 8 3 A15 BIONIC PROCESSOR IPAD,240342744,1
69687,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
48284,BARBECUES ACCESSORIES,2246,BIG GREEN EGG,BIG GREEN EGG EXTRA LARGE BBQ ACACIA WOOD SHELVES,239993669,1
18840,COMPUTERS,409,APPLE,2020 APPLE IPAD 10 2 A12 IPADOS WI-FI 128GB SPACE,239001399,1
38741,COMPUTERS,1187,APPLE,2020 APPLE MACBOOK PRO 13 TOUCH BAR M1 PROCESSOR 8,239246779,1
71784,COMPUTERS,1899,APPLE,2021 APPLE MACBOOK PRO 14 M1 PRO PROCESSOR 16GB RA,240575990,1
71784,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
52639,COMPUTERS,849,APPLE,2021 APPLE IPAD PRO 11 M1 PROCESSOR IOS WI-FI 256G,240041022,1
27594,COMPUTERS,949,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246776,1
27594,WARRANTY,70,RETAILER,RETAILER,236604744,1
33383,COMPUTERS,1117,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246775,1
4877,COMPUTER PERIPHERALS & ACCESSORIES,459,APPLE,APPLE WATCH SERIES 6,239001453,1
4877,FULFILMENT CHARGE,0,RETAILER,RETAILER,FULFILMENT,1
6547,COMPUTER PERIPHERALS & ACCESSORIES,379,APPLE,APPLE WATCH SERIES 6,239001474,1
6547,WARRANTY,40,RETAILER,RETAILER,236604737,1
6547,FULFILMENT CHARGE,0,RETAILER,RETAILER,FULFILMENT,1
23367,TELEVISIONS HOME CINEMA,1699,LG,LG OLED55C14LB 2021 OLED HDR 4K ULTRA HD SMART TV,239827061,1
53636,COMPUTERS,949,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246778,1
53636,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
629,BARBECUES ACCESSORIES,5,WEBER,WEBER SMALL ALUMINIUM BBQ DRIP TRAYS PACK OF 10,230728108,1
629,BARBECUES ACCESSORIES,529,WEBER,WEBER SPIRIT CLASSIC E-310 3-BURNER GAS BBQ PROTEC,239474666,1
629,BARBECUES ACCESSORIES,5,RETAILER,RETAILER STAINLESS STEEL BBQ CLEANING B,238869477,1
31418,COMPUTERS,691,APPLE,2020 APPLE IPAD AIR 10 9 A14 BIONIC PROCESSOR IOS,239001423,1
31418,WARRANTY,70,RETAILER,RETAILER,236604752,1
31418,COMPUTER PERIPHERALS ACCESSORIES,119,APPLE,APPLE PENCIL 2ND GENERATION 2018 MATTE WHITE,237841896,1
8763,LIVING & DINING FURNITURE,2380,VITRA,RETAILER,237644630,1
8763,"CARPETS, RUGS & FLOORING",1045,LOUIS DE POORTERE,RETAILER,238868115,1
8763,LIVING & DINING FURNITURE,150,RETAILER,RETAILER,238286393,1
8763,COOKING APPLIANCES,199,SAGE,SMO650SIL4GEU1,239404685,1
8763,FULFILMENT CHARGE,0,RETAILER,RETAILER,FULFILMENT,1
49074,COMPUTERS,1117,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246775,1
67991,TELEVISIONS HOME CINEMA,1799,LG,LG OLED65C14LB 2021 OLED HDR 4K ULTRA HD SMART TV,239838687,1
27493,COMPUTERS,949,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246778,1
40286,COMPUTERS,1249,APPLE,2021 APPLE IMAC 24 ALL-IN-ONE M1 PROCESSOR 8GB RAM,240040969,1
43325,COMPUTERS,1649,APPLE,2021 APPLE IMAC 24 ALL-IN-ONE M1 PROCESSOR 8GB RAM,240040968,1
43325,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
48698,LIVING DINING FURNITURE,1599,RETAILER,RETAILER DRAPER MOTION LARGE 3 SEATER S,238302361,1
48698,LIVING DINING FURNITURE,1239,RETAILER,RETAILER DRAPER MEDIUM 2 SEATER SOFA ME,237628104,1
3550,"TELEPHONES, FAX MACHINES & TWO-WAY RADIOS",749,APPLE,APPLE IPHONE 11,238349144,1
3550,FULFILMENT CHARGE,0,RETAILER,RETAILER,FULFILMENT,1
58872,COMPUTERS,2399,APPLE,2021 APPLE MACBOOK PRO 14 M1 PRO PROCESSOR 16GB RA,240575992,1
31711,COMPUTERS,749,APPLE,2021 APPLE IPAD PRO 11 M1 PROCESSOR IOS WI-FI 128G,240041012,1
